CONTRACT_ID,PLAN_ID,RXCUI,TIER,QUANTITY_LIMIT_YN,QUANTITY_LIMIT_AMOUNT,QUANTITY_LIMIT_DAYS,PRIOR_AUTH_YN,STEP_THERAPY_YN,CAPPED_BENEFIT_YN
H5619,26,314229,1,1,6,30,N,N,N
H5619,57,312950,1,1,6,30,N,N,N
H5619,57,1551474,2,1,120,30,Y,N,N
H5619,57,314228,1,1,6,30,N,N,N
H5619,57,314229,1,1,6,30,N,N,N
H5619,59,312950,1,1,6,30,N,N,N
H5619,59,1551474,2,1,120,30,Y,N,N
H5619,59,314228,1,1,6,30,N,N,N
H5619,59,314229,1,1,6,30,N,N,N
H5619,61,312950,1,1,6,30,N,N,N
H5619,61,1551474,2,1,120,30,Y,N,N
H5619,61,314228,1,1,6,30,N,N,N
H5619,61,314229,1,1,6,30,N,N,N
H5619,63,312950,1,1,6,30,N,N,N
H5619,63,1551474,2,1,120,30,Y,N,N
H5619,63,314228,1,1,6,30,N,N,N
H5619,63,314229,1,1,6,30,N,N,N
H5619,89,312950,1,1,6,30,N,N,N
H5619,89,1551474,2,1,120,30,Y,N,N
H5619,89,314228,1,1,6,30,N,N,N
H5619,89,314229,1,1,6,30,N,N,N
H5619,90,312950,1,1,6,30,N,N,N
H5619,90,1551474,2,1,120,30,Y,N,N
H5619,90,314228,1,1,6,30,N,N,N
H5619,90,314229,1,1,6,30,N,N,N
H5619,91,312950,1,1,6,30,N,N,N
H5619,91,1551474,2,1,120,30,Y,N,N
H5619,91,314228,1,1,6,30,N,N,N
H5619,91,314229,1,1,6,30,N,N,N
H5619,95,312950,1,1,6,30,N,N,N
H5619,95,1551474,2,1,120,30,Y,N,N
H5619,95,314228,1,1,6,30,N,N,N
H5619,95,314229,1,1,6,30,N,N,N
H5619,100,312950,1,1,6,30,N,N,N
H5619,100,1551474,2,1,120,30,Y,N,N
H5619,100,314228,1,1,6,30,N,N,N
H5619,100,314229,1,1,6,30,N,N,N
H5619,116,312950,1,1,6,30,N,N,N
H5619,116,1551474,2,1,120,30,Y,N,N
H5619,116,314228,1,1,6,30,N,N,N
H5619,116,314229,1,1,6,30,N,N,N
H5619,130,312950,1,1,6,30,N,N,N
H5619,130,1551474,2,1,120,30,Y,N,N
H5619,130,314228,1,1,6,30,N,N,N
H5619,130,314229,1,1,6,30,N,N,N
H5619,131,312950,1,1,6,30,N,N,N
H5619,131,1551474,2,1,120,30,Y,N,N
H5619,131,314228,1,1,6,30,N,N,N
H5619,131,314229,1,1,6,30,N,N,N
H5619,137,2598453,1,0, , ,N,N,N
H5619,137,312950,1,1,6,30,N,N,N
H5619,137,1367410,1,0, , ,N,N,N
H5619,137,1551474,2,1,120,30,Y,N,N
H5619,137,310410,1,0, , ,N,N,N
H5619,137,314228,1,1,6,30,N,N,N
H5619,137,309594,1,0, , ,N,N,N
H5619,137,314229,1,1,6,30,N,N,N
H5619,146,312950,1,1,6,30,N,N,N
H5619,146,1551474,2,1,120,30,Y,N,N
H5619,146,314228,1,1,6,30,N,N,N
H5619,146,314229,1,1,6,30,N,N,N
H5619,147,312950,1,1,6,30,N,N,N
H5619,147,1551474,2,1,120,30,Y,N,N
H5619,147,314228,1,1,6,30,N,N,N
H5619,147,314229,1,1,6,30,N,N,N
H5619,148,312950,1,1,6,30,N,N,N
H5619,148,1551474,2,1,120,30,Y,N,N
H5619,148,314228,1,1,6,30,N,N,N
H5619,148,314229,1,1,6,30,N,N,N
H5619,150,312950,1,1,6,30,N,N,N
H5619,150,1551474,2,1,120,30,Y,N,N
H5619,150,314228,1,1,6,30,N,N,N
H5619,150,314229,1,1,6,30,N,N,N
H5619,152,312950,1,1,6,30,N,N,N
H5619,152,1551474,2,1,120,30,Y,N,N
H5619,152,314228,1,1,6,30,N,N,N
H5619,152,314229,1,1,6,30,N,N,N
H5619,154,2598453,1,0, , ,N,N,N
H5619,154,312950,1,1,6,30,N,N,N
H5619,154,1367410,1,0, , ,N,N,N
H5619,154,310410,1,0, , ,N,N,N
H5619,154,314228,1,1,6,30,N,N,N
H5619,154,309594,1,0, , ,N,N,N
H5619,154,314229,1,1,6,30,N,N,N
H5619,159,2598453,1,0, , ,N,N,N
H5619,159,312950,1,1,6,30,N,N,N
H5619,159,1367410,1,0, , ,N,N,N
H5619,159,1551474,2,1,120,30,Y,N,N
H5619,159,310410,1,0, , ,N,N,N
H5619,159,314228,1,1,6,30,N,N,N
H5619,159,309594,1,0, , ,N,N,N
H5619,159,314229,1,1,6,30,N,N,N
H5619,161,312950,1,1,6,30,N,N,N
H5619,161,1551474,2,1,120,30,Y,N,N
H5619,161,314228,1,1,6,30,N,N,N
H5619,161,314229,1,1,6,30,N,N,N
H5619,178,312950,1,1,6,30,N,N,N
H5619,178,1551474,2,1,120,30,Y,N,N
H5619,178,314228,1,1,6,30,N,N,N
H5619,178,314229,1,1,6,30,N,N,N
H5649,1,312950,6,1,6,30,N,N,Y
H5649,1,314228,6,1,6,30,N,N,Y
H5649,1,314229,6,1,6,30,N,N,Y
H5649,6,312950,6,1,6,30,N,N,Y
H5649,6,314228,6,1,6,30,N,N,Y
H5649,6,314229,6,1,6,30,N,N,Y
H5649,8,312950,6,1,6,30,N,N,Y
H5649,8,314228,6,1,6,30,N,N,Y
H5649,8,314229,6,1,6,30,N,N,Y
H5649,18,312950,6,1,6,30,N,N,Y
H5649,18,314228,6,1,6,30,N,N,Y
H5649,18,314229,6,1,6,30,N,N,Y
H5649,19,312950,6,1,6,30,N,N,Y
H5649,19,314228,6,1,6,30,N,N,Y
H5649,19,314229,6,1,6,30,N,N,Y
H5649,22,312950,6,1,6,30,N,N,Y
H5649,22,314228,6,1,6,30,N,N,Y
H5649,22,314229,6,1,6,30,N,N,Y
H5649,23,312950,6,1,6,30,N,N,Y
H5649,23,314228,6,1,6,30,N,N,Y
H5649,23,314229,6,1,6,30,N,N,Y
H5649,25,312950,6,1,6,30,N,N,Y
H5649,25,314228,6,1,6,30,N,N,Y
H5649,25,314229,6,1,6,30,N,N,Y
H5649,27,312950,6,1,6,30,N,N,Y
H5649,27,314228,6,1,6,30,N,N,Y
H5649,27,314229,6,1,6,30,N,N,Y
H5649,28,312950,6,1,6,30,N,N,Y
H5649,28,314228,6,1,6,30,N,N,Y
H5649,28,314229,6,1,6,30,N,N,Y
H5649,29,312950,6,1,6,30,N,N,Y
H5649,29,314228,6,1,6,30,N,N,Y
H5649,29,314229,6,1,6,30,N,N,Y
H5652,1,312950,2,1,4,30,N,N,N
H5652,1,1367410,2,0, , ,N,N,N
H5652,1,310410,2,0, , ,N,N,N
H5652,1,314228,2,1,4,30,N,N,N
H5652,1,309594,2,0, , ,N,N,N
H5652,1,314229,2,1,4,30,N,N,N
H5652,3,312950,2,1,4,30,N,N,N
H5652,3,1367410,2,0, , ,N,N,N
H5652,3,310410,2,0, , ,N,N,N
H5652,3,314228,2,1,4,30,N,N,N
H5652,3,309594,2,0, , ,N,N,N
H5652,3,314229,2,1,4,30,N,N,N
H5652,4,312950,2,1,4,30,N,N,N
H5652,4,1367410,2,0, , ,N,N,N
H5652,4,310410,2,0, , ,N,N,N
H5652,4,314228,2,1,4,30,N,N,N
H5652,4,309594,2,0, , ,N,N,N
H5652,4,314229,2,1,4,30,N,N,N
H5652,6,312950,2,1,4,30,N,N,N
H5652,6,1367410,2,0, , ,N,N,N
H5652,6,310410,2,0, , ,N,N,N
H5652,6,314228,2,1,4,30,N,N,N
H5652,6,309594,2,0, , ,N,N,N
H5652,6,314229,2,1,4,30,N,N,N
H5652,8,312950,2,1,4,30,N,N,N
H5652,8,1367410,2,0, , ,N,N,N
H5652,8,310410,2,0, , ,N,N,N
H5652,8,314228,2,1,4,30,N,N,N
H5652,8,309594,2,0, , ,N,N,N
H5652,8,314229,2,1,4,30,N,N,N
H5718,1,312950,2,1,6,30,N,N,Y
H5718,1,1367410,2,0, , ,N,N,N
H5718,1,314228,2,1,6,30,N,N,Y
H5718,1,309594,2,0, , ,N,N,N
H5718,1,314229,2,1,6,30,N,N,Y
H5718,2,312950,2,1,6,30,N,N,Y
H5718,2,1367410,2,0, , ,N,N,N
H5718,2,314228,2,1,6,30,N,N,Y
H5718,2,309594,2,0, , ,N,N,N
H5718,2,314229,2,1,6,30,N,N,Y
H5718,3,312950,2,1,6,30,N,N,Y
H5718,3,1367410,2,0, , ,N,N,N
H5718,3,314228,2,1,6,30,N,N,Y
H5718,3,309594,2,0, , ,N,N,N
H5718,3,314229,2,1,6,30,N,N,Y
H5774,5,402096,4,1,6,30,N,N,N
H5774,5,402097,4,1,6,30,N,N,N
H5774,5,213269,4,1,6,30,N,N,N
H5774,5,213270,4,1,6,30,N,N,N
H5774,5,213271,4,1,6,30,N,N,N
H5774,5,312950,2,1,6,30,N,N,N
H5774,5,1367410,1,0, , ,N,N,N
H5774,5,197397,1,0, , ,N,N,N
H5774,5,484814,2,1,6,30,N,N,N
H5774,5,402019,2,1,6,30,N,N,N
H5774,5,310410,1,0, , ,N,N,N
H5774,5,991486,1,0, , ,N,N,N
H5774,5,314228,2,1,6,30,N,N,N
H5774,5,309594,2,0, , ,N,N,N
H5774,5,283417,1,0, , ,N,N,N
H5774,5,198102,3,0, , ,N,N,N
H5774,5,314229,2,1,6,30,N,N,N
H5774,22,402096,4,1,6,30,N,N,N
H5774,22,402097,4,1,6,30,N,N,N
H5774,22,213269,4,1,6,30,N,N,N
H5774,22,213270,4,1,6,30,N,N,N
H5774,22,213271,4,1,6,30,N,N,N
H5774,22,312950,2,1,6,30,N,N,N
H5774,22,1367410,1,0, , ,N,N,N
H5774,22,197397,1,0, , ,N,N,N
H5774,22,484814,2,1,6,30,N,N,N
H5774,22,402019,2,1,6,30,N,N,N
H5774,22,310410,1,0, , ,N,N,N
H5774,22,991486,1,0, , ,N,N,N
H5774,22,314228,2,1,6,30,N,N,N
H5774,22,309594,2,0, , ,N,N,N
H5774,22,283417,1,0, , ,N,N,N
H5774,22,198102,3,0, , ,N,N,N
H5774,22,314229,2,1,6,30,N,N,N
H5774,27,402096,4,1,6,30,N,N,N
H5774,27,402097,4,1,6,30,N,N,N
H5774,27,213269,4,1,6,30,N,N,N
H5774,27,213270,4,1,6,30,N,N,N
H5774,27,213271,4,1,6,30,N,N,N
H5774,27,312950,2,1,6,30,N,N,N
H5774,27,1367410,1,0, , ,N,N,N
H5774,27,197397,1,0, , ,N,N,N
H5774,27,484814,2,1,6,30,N,N,N
H5774,27,402019,2,1,6,30,N,N,N
H5774,27,310410,1,0, , ,N,N,N
H5774,27,991486,1,0, , ,N,N,N
H5774,27,314228,2,1,6,30,N,N,N
H5774,27,309594,2,0, , ,N,N,N
H5774,27,283417,1,0, , ,N,N,N
H5774,27,198102,3,0, , ,N,N,N
H5774,27,314229,2,1,6,30,N,N,N
H5774,31,402096,4,1,6,30,N,N,N
H5774,31,402097,4,1,6,30,N,N,N
H5774,31,213269,4,1,6,30,N,N,N
H5774,31,213270,4,1,6,30,N,N,N
H5774,31,213271,4,1,6,30,N,N,N
H5774,31,312950,2,1,6,30,N,N,N
H5774,31,1367410,1,0, , ,N,N,N
H5774,31,197397,1,0, , ,N,N,N
H5774,31,484814,2,1,6,30,N,N,N
H5774,31,402019,2,1,6,30,N,N,N
H5774,31,310410,1,0, , ,N,N,N
H5774,31,991486,1,0, , ,N,N,N
H5774,31,314228,2,1,6,30,N,N,N
H5774,31,309594,2,0, , ,N,N,N
H5774,31,283417,1,0, , ,N,N,N
H5774,31,198102,3,0, , ,N,N,N
H5774,31,314229,2,1,6,30,N,N,N
H5774,38,402096,4,1,6,30,N,N,N
H5774,38,402097,4,1,6,30,N,N,N
H5774,38,213269,4,1,6,30,N,N,N
H5774,38,213270,4,1,6,30,N,N,N
H5774,38,213271,4,1,6,30,N,N,N
H5774,38,312950,2,1,6,30,N,N,N
H5774,38,1367410,1,0, , ,N,N,N
H5774,38,197397,1,0, , ,N,N,N
H5774,38,484814,2,1,6,30,N,N,N
H5774,38,402019,2,1,6,30,N,N,N
H5774,38,310410,1,0, , ,N,N,N
H5774,38,991486,1,0, , ,N,N,N
H5774,38,314228,2,1,6,30,N,N,N
H5774,38,309594,2,0, , ,N,N,N
H5774,38,283417,1,0, , ,N,N,N
H5774,38,198102,3,0, , ,N,N,N
H5774,38,314229,2,1,6,30,N,N,N
H5779,2,2598453,1,0, , ,N,N,N
H5779,2,312950,1,1,6,30,N,N,N
H5779,2,402273,1,1,6,30,N,N,N
H5779,2,1367410,1,0, , ,N,N,N
H5779,2,310410,1,0, , ,N,N,N
H5779,2,314228,1,1,6,30,N,N,N
H5779,2,309594,1,0, , ,N,N,N
H5779,2,349478,1,1,6,30,N,N,N
H5779,2,349479,1,1,6,30,N,N,N
H5779,2,349480,1,1,6,30,N,N,N
H5779,2,314229,1,1,6,30,N,N,N
H5779,7,2598453,1,0, , ,N,N,N
H5779,7,312950,1,1,6,30,N,N,N
H5779,7,402273,1,1,6,30,N,N,N
H5779,7,1367410,1,0, , ,N,N,N
H5779,7,310410,1,0, , ,N,N,N
H5779,7,314228,1,1,6,30,N,N,N
H5779,7,309594,1,0, , ,N,N,N
H5779,7,349478,1,1,6,30,N,N,N
H5779,7,349479,1,1,6,30,N,N,N
H5779,7,349480,1,1,6,30,N,N,N
H5779,7,314229,1,1,6,30,N,N,N
H5779,9,2598453,1,0, , ,N,N,N
H5779,9,312950,1,1,6,30,N,N,N
H5779,9,402273,1,1,6,30,N,N,N
H5779,9,1367410,1,0, , ,N,N,N
H5779,9,310410,1,0, , ,N,N,N
H5779,9,314228,1,1,6,30,N,N,N
H5779,9,309594,1,0, , ,N,N,N
H5779,9,349478,1,1,6,30,N,N,N
H5779,9,349479,1,1,6,30,N,N,N
H5779,9,349480,1,1,6,30,N,N,N
H5779,9,314229,1,1,6,30,N,N,N
H5859,1,996757,5,1,420,30,N,N,N
H5859,1,312950,5,1,6,30,N,N,N
H5859,1,991486,5,1,420,30,N,N,N
H5859,1,314228,5,1,6,30,N,N,N
H5859,1,200172,5,1,1,1,N,N,N
H5859,1,991528,5,1,420,30,N,N,N
H5859,1,314229,5,1,6,30,N,N,N
H5945,1,312950,1,1,6,30,N,N,N
H5945,1,314228,1,1,6,30,N,N,N
H5945,1,314229,1,1,6,30,N,N,N
H5945,2,312950,1,1,6,30,N,N,N
H5945,2,314228,1,1,6,30,N,N,N
H5945,2,314229,1,1,6,30,N,N,N
H5945,13,312950,1,1,6,30,N,N,N
H5945,13,314228,1,1,6,30,N,N,N
H5945,13,314229,1,1,6,30,N,N,N
H5945,14,312950,1,1,6,30,N,N,N
H5945,14,314228,1,1,6,30,N,N,N
H5945,14,314229,1,1,6,30,N,N,N
H5945,16,312950,1,1,6,30,N,N,N
H5945,16,314228,1,1,6,30,N,N,N
H5945,16,314229,1,1,6,30,N,N,N
H5945,17,312950,1,1,6,30,N,N,N
H5945,17,314228,1,1,6,30,N,N,N
H5945,17,314229,1,1,6,30,N,N,N
H5945,18,312950,1,1,6,30,N,N,N
H5945,18,314228,1,1,6,30,N,N,N
H5945,18,314229,1,1,6,30,N,N,N
H5945,27,312950,1,1,6,30,N,N,N
H5945,27,314228,1,1,6,30,N,N,N
H5945,27,314229,1,1,6,30,N,N,N
H5959,12,2598453,1,0, , ,N,N,N
H5959,12,312950,1,1,6,30,N,N,N
H5959,12,1367410,1,0, , ,N,N,N
H5959,12,310410,1,0, , ,N,N,N
H5959,12,314228,1,1,6,30,N,N,N
H5959,12,309594,1,0, , ,N,N,N
H5959,12,314229,1,1,6,30,N,N,N
H5959,13,2598453,1,0, , ,N,N,N
H5959,13,312950,1,1,6,30,N,N,N
H5959,13,1367410,1,0, , ,N,N,N
H5959,13,310410,1,0, , ,N,N,N
H5959,13,314228,1,1,6,30,N,N,N
H5959,13,309594,1,0, , ,N,N,N
H5959,13,314229,1,1,6,30,N,N,N
H5959,15,2598453,1,0, , ,N,N,N
H5959,15,312950,1,1,6,30,N,N,N
H5959,15,1367410,1,0, , ,N,N,N
H5959,15,310410,1,0, , ,N,N,N
H5959,15,314228,1,1,6,30,N,N,N
H5959,15,309594,1,0, , ,N,N,N
H5959,15,314229,1,1,6,30,N,N,N
H5959,16,2598453,1,0, , ,N,N,N
H5959,16,312950,1,1,6,30,N,N,N
H5959,16,1367410,1,0, , ,N,N,N
H5959,16,310410,1,0, , ,N,N,N
H5959,16,314228,1,1,6,30,N,N,N
H5959,16,309594,1,0, , ,N,N,N
H5959,16,314229,1,1,6,30,N,N,N
H5965,2,2598453,1,0, , ,N,N,N
H5965,2,312950,1,1,6,30,N,N,N
H5965,2,402273,1,1,6,30,N,N,N
H5965,2,1367410,1,0, , ,N,N,N
H5965,2,310410,1,0, , ,N,N,N
H5965,2,314228,1,1,6,30,N,N,N
H5965,2,309594,1,0, , ,N,N,N
H5965,2,349478,1,1,6,30,N,N,N
H5965,2,349479,1,1,6,30,N,N,N
H5965,2,349480,1,1,6,30,N,N,N
H5965,2,314229,1,1,6,30,N,N,N
H5965,7,2598453,1,0, , ,N,N,N
H5965,7,312950,1,1,6,30,N,N,N
H5965,7,402273,1,1,6,30,N,N,N
H5965,7,1367410,1,0, , ,N,N,N
H5965,7,310410,1,0, , ,N,N,N
H5965,7,314228,1,1,6,30,N,N,N
H5965,7,309594,1,0, , ,N,N,N
H5965,7,349478,1,1,6,30,N,N,N
H5965,7,349479,1,1,6,30,N,N,N
H5965,7,349480,1,1,6,30,N,N,N
H5965,7,314229,1,1,6,30,N,N,N
H5970,28,2598453,1,0, , ,N,N,N
H5970,28,312950,1,1,6,30,N,N,N
H5970,28,1367410,1,0, , ,N,N,N
H5970,28,1551474,2,1,120,30,Y,N,N
H5970,28,310410,1,0, , ,N,N,N
H5970,28,314228,1,1,6,30,N,N,N
H5970,28,309594,1,0, , ,N,N,N
H5970,28,314229,1,1,6,30,N,N,N
H5995,4,312950,2,1,6,30,N,N,Y
H5995,4,314228,2,1,6,30,N,N,Y
H5995,4,314229,2,1,6,30,N,N,Y
H6018,1,312950,2,1,6,30,N,N,Y
H6018,1,1367410,2,0, , ,N,N,N
H6018,1,484814,2,1,6,30,N,N,Y
H6018,1,402019,2,1,6,30,N,N,Y
H6018,1,310410,2,0, , ,N,N,N
H6018,1,314228,2,1,6,30,N,N,Y
H6018,1,309594,2,0, , ,N,N,N
H6018,1,314229,2,1,6,30,N,N,Y
H6018,2,312950,2,1,6,30,N,N,Y
H6018,2,1367410,2,0, , ,N,N,N
H6018,2,484814,2,1,6,30,N,N,Y
H6018,2,402019,2,1,6,30,N,N,Y
H6018,2,310410,2,0, , ,N,N,N
H6018,2,314228,2,1,6,30,N,N,Y
H6018,2,309594,2,0, , ,N,N,N
H6018,2,314229,2,1,6,30,N,N,Y
H6018,3,312950,2,1,6,30,N,N,Y
H6018,3,1367410,2,0, , ,N,N,N
H6018,3,484814,2,1,6,30,N,N,Y
H6018,3,402019,2,1,6,30,N,N,Y
H6018,3,310410,2,0, , ,N,N,N
H6018,3,314228,2,1,6,30,N,N,Y
H6018,3,309594,2,0, , ,N,N,N
H6018,3,314229,2,1,6,30,N,N,Y
H6018,7,312950,2,1,6,30,N,N,Y
H6018,7,1367410,2,0, , ,N,N,N
H6018,7,314228,2,1,6,30,N,N,Y
H6018,7,309594,2,0, , ,N,N,N
H6018,7,314229,2,1,6,30,N,N,Y
H6018,8,312950,2,1,6,30,N,N,Y
H6018,8,1367410,2,0, , ,N,N,N
H6018,8,314228,2,1,6,30,N,N,Y
H6018,8,309594,2,0, , ,N,N,N
H6018,8,314229,2,1,6,30,N,N,Y
H6018,10,312950,2,1,6,30,N,N,Y
H6018,10,1367410,2,0, , ,N,N,N
H6018,10,314228,2,1,6,30,N,N,Y
H6018,10,309594,2,0, , ,N,N,N
H6018,10,314229,2,1,6,30,N,N,Y
H6018,11,312950,2,1,6,30,N,N,Y
H6018,11,1367410,2,0, , ,N,N,N
H6018,11,314228,2,1,6,30,N,N,Y
H6018,11,309594,2,0, , ,N,N,N
H6018,11,314229,2,1,6,30,N,N,Y
H6019,1,1248057,1,0, , ,N,N,N
H6019,1,978668,1,1,30,30,N,N,N
H6019,1,968766,1,1,30,30,N,N,N
H6019,1,900038,1,1,30,30,N,N,N
H6019,1,803348,1,1,30,30,N,N,N
H6019,1,978654,1,1,90,30,N,N,N
H6019,1,403957,1,1,30,30,Y,N,N
H6019,1,1087459,1,0, , ,N,N,N
H6019,1,1367410,1,0, , ,N,N,N
H6019,1,197397,1,0, , ,N,N,N
H6019,1,803353,1,1,30,30,N,N,N
H6019,1,310410,1,0, , ,N,N,N
H6019,1,992668,1,1,900,30,N,N,N
H6019,1,200172,2,0, , ,N,N,N
H6019,1,903291,1,0, , ,N,N,N
H6019,1,283417,1,0, , ,N,N,N
H6019,1,991528,1,0, , ,N,N,N
H6158,1,403957,2,1,6,30,N,N,N
H6158,1,312950,2,1,6,30,N,N,N
H6158,1,484814,2,1,6,30,N,N,N
H6158,1,757707,2,1,6,30,N,N,N
H6158,1,402019,2,1,6,30,N,N,N
H6158,1,314228,2,1,6,30,N,N,N
H6158,1,314229,2,1,6,30,N,N,N
H6170,1,2598453,1,0, , ,N,N,N
H6170,1,312950,1,1,6,30,N,N,Y
H6170,1,1367410,1,0, , ,N,N,N
H6170,1,197397,1,0, , ,N,N,N
H6170,1,310410,1,0, , ,N,N,N
H6170,1,314228,1,1,6,30,N,N,Y
H6170,1,309594,1,0, , ,N,N,N
H6170,1,283417,1,0, , ,N,N,N
H6170,1,314229,1,1,6,30,N,N,Y
H6170,2,2598453,1,0, , ,N,N,N
H6170,2,312950,1,1,6,30,N,N,Y
H6170,2,1367410,1,0, , ,N,N,N
H6170,2,197397,1,0, , ,N,N,N
H6170,2,310410,1,0, , ,N,N,N
H6170,2,314228,1,1,6,30,N,N,Y
H6170,2,309594,1,0, , ,N,N,N
H6170,2,283417,1,0, , ,N,N,N
H6170,2,314229,1,1,6,30,N,N,Y
H6170,3,2598453,1,0, , ,N,N,N
H6170,3,312950,1,1,6,30,N,N,Y
H6170,3,1367410,1,0, , ,N,N,N
H6170,3,197397,1,0, , ,N,N,N
H6170,3,310410,1,0, , ,N,N,N
H6170,3,314228,1,1,6,30,N,N,Y
H6170,3,309594,1,0, , ,N,N,N
H6170,3,283417,1,0, , ,N,N,N
H6170,3,314229,1,1,6,30,N,N,Y
H6200,1,312950,2,1,6,30,N,N,N
H6200,1,1367410,2,0, , ,N,N,N
H6200,1,197397,2,0, , ,N,N,N
H6200,1,310410,2,0, , ,N,N,N
H6200,1,314228,2,1,6,30,N,N,N
H6200,1,309594,2,0, , ,N,N,N
H6200,1,283417,2,0, , ,N,N,N
H6200,1,314229,2,1,6,30,N,N,N
H6200,2,312950,2,1,6,30,N,N,N
H6200,2,1367410,2,0, , ,N,N,N
H6200,2,197397,2,0, , ,N,N,N
H6200,2,310410,2,0, , ,N,N,N
H6200,2,314228,2,1,6,30,N,N,N
H6200,2,309594,2,0, , ,N,N,N
H6200,2,283417,2,0, , ,N,N,N
H6200,2,314229,2,1,6,30,N,N,N
H6200,3,312950,2,1,6,30,N,N,N
H6200,3,1367410,2,0, , ,N,N,N
H6200,3,197397,2,0, , ,N,N,N
H6200,3,310410,2,0, , ,N,N,N
H6200,3,314228,2,1,6,30,N,N,N
H6200,3,309594,2,0, , ,N,N,N
H6200,3,283417,2,0, , ,N,N,N
H6200,3,314229,2,1,6,30,N,N,N
H6200,4,312950,2,1,6,30,N,N,N
H6200,4,1367410,2,0, , ,N,N,N
H6200,4,197397,2,0, , ,N,N,N
H6200,4,310410,2,0, , ,N,N,N
H6200,4,314228,2,1,6,30,N,N,N
H6200,4,309594,2,0, , ,N,N,N
H6200,4,283417,2,0, , ,N,N,N
H6200,4,314229,2,1,6,30,N,N,N
H6200,5,312950,2,1,6,30,N,N,N
H6200,5,1367410,2,0, , ,N,N,N
H6200,5,197397,2,0, , ,N,N,N
H6200,5,310410,2,0, , ,N,N,N
H6200,5,314228,2,1,6,30,N,N,N
H6200,5,309594,2,0, , ,N,N,N
H6200,5,283417,2,0, , ,N,N,N
H6200,5,314229,2,1,6,30,N,N,N
H6200,6,312950,2,1,6,30,N,N,N
H6200,6,1367410,2,0, , ,N,N,N
H6200,6,197397,2,0, , ,N,N,N
H6200,6,310410,2,0, , ,N,N,N
H6200,6,314228,2,1,6,30,N,N,N
H6200,6,309594,2,0, , ,N,N,N
H6200,6,283417,2,0, , ,N,N,N
H6200,6,314229,2,1,6,30,N,N,N
H6200,7,312950,2,1,6,30,N,N,N
H6200,7,1367410,2,0, , ,N,N,N
H6200,7,197397,2,0, , ,N,N,N
H6200,7,310410,2,0, , ,N,N,N
H6200,7,314228,2,1,6,30,N,N,N
H6200,7,309594,2,0, , ,N,N,N
H6200,7,283417,2,0, , ,N,N,N
H6200,7,314229,2,1,6,30,N,N,N
H6200,8,312950,2,1,6,30,N,N,N
H6200,8,1367410,2,0, , ,N,N,N
H6200,8,197397,2,0, , ,N,N,N
H6200,8,310410,2,0, , ,N,N,N
H6200,8,314228,2,1,6,30,N,N,N
H6200,8,309594,2,0, , ,N,N,N
H6200,8,283417,2,0, , ,N,N,N
H6200,8,314229,2,1,6,30,N,N,N
H6200,9,312950,2,1,6,30,N,N,N
H6200,9,1367410,2,0, , ,N,N,N
H6200,9,197397,2,0, , ,N,N,N
H6200,9,310410,2,0, , ,N,N,N
H6200,9,314228,2,1,6,30,N,N,N
H6200,9,309594,2,0, , ,N,N,N
H6200,9,283417,2,0, , ,N,N,N
H6200,9,314229,2,1,6,30,N,N,N
H6200,10,312950,2,1,6,30,N,N,N
H6200,10,1367410,2,0, , ,N,N,N
H6200,10,197397,2,0, , ,N,N,N
H6200,10,310410,2,0, , ,N,N,N
H6200,10,314228,2,1,6,30,N,N,N
H6200,10,309594,2,0, , ,N,N,N
H6200,10,283417,2,0, , ,N,N,N
H6200,10,314229,2,1,6,30,N,N,N
H6200,11,312950,2,1,6,30,N,N,N
H6200,11,1367410,2,0, , ,N,N,N
H6200,11,197397,2,0, , ,N,N,N
H6200,11,310410,2,0, , ,N,N,N
H6200,11,314228,2,1,6,30,N,N,N
H6200,11,309594,2,0, , ,N,N,N
H6200,11,283417,2,0, , ,N,N,N
H6200,11,314229,2,1,6,30,N,N,N
H6237,9,2598453,1,0, , ,N,N,N
H6237,9,312950,1,1,4,30,N,N,N
H6237,9,1367410,1,0, , ,N,N,N
H6237,9,310410,1,0, , ,N,N,N
H6237,9,314228,1,1,4,30,N,N,N
H6237,9,309594,1,0, , ,N,N,N
H6237,9,314229,1,1,4,30,N,N,N
H6348,2,2598453,1,0, , ,N,N,N
H6348,2,312950,1,1,6,30,N,N,N
H6348,2,402273,1,1,6,30,N,N,N
H6348,2,1367410,1,0, , ,N,N,N
H6348,2,310410,1,0, , ,N,N,N
H6348,2,314228,1,1,6,30,N,N,N
H6348,2,309594,1,0, , ,N,N,N
H6348,2,349478,1,1,6,30,N,N,N
H6348,2,349479,1,1,6,30,N,N,N
H6348,2,349480,1,1,6,30,N,N,N
H6348,2,314229,1,1,6,30,N,N,N
H6348,8,2598453,1,0, , ,N,N,N
H6348,8,312950,1,1,6,30,N,N,N
H6348,8,402273,1,1,6,30,N,N,N
H6348,8,1367410,1,0, , ,N,N,N
H6348,8,310410,1,0, , ,N,N,N
H6348,8,314228,1,1,6,30,N,N,N
H6348,8,309594,1,0, , ,N,N,N
H6348,8,349478,1,1,6,30,N,N,N
H6348,8,349479,1,1,6,30,N,N,N
H6348,8,349480,1,1,6,30,N,N,N
H6348,8,314229,1,1,6,30,N,N,N
H6348,10,2598453,1,0, , ,N,N,N
H6348,10,312950,1,1,6,30,N,N,N
H6348,10,402273,1,1,6,30,N,N,N
H6348,10,1367410,1,0, , ,N,N,N
